,Date,Comp,CompID,Score,industry,totalRevenue,totalDebt,fullTimeEmployees
6014,01.06.2005,RBA,R96813-R,0.845469097500232,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6015,15.06.2005,RBA,R96813-R,0.8467222664053154,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6016,29.06.2005,RBA,R96813-R,0.8456367700625878,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6017,13.07.2005,RBA,R96813-R,0.8424922475499005,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6018,27.07.2005,RBA,R96813-R,0.8426178296859332,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6019,10.08.2005,RBA,R96813-R,0.8481661496425017,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6020,24.08.2005,RBA,R96813-R,0.8423343044562089,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6021,07.09.2005,RBA,R96813-R,0.7369443235398847,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6022,21.09.2005,RBA,R96813-R,0.7430383418339291,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6023,05.10.2005,RBA,R96813-R,0.7594192615284804,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6024,19.10.2005,RBA,R96813-R,0.7908070413603228,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6025,02.11.2005,RBA,R96813-R,0.8070592956066291,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6026,16.11.2005,RBA,R96813-R,0.8101265495571456,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6027,30.11.2005,RBA,R96813-R,0.7573666684607485,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6028,14.12.2005,RBA,R96813-R,0.7387951093305083,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6029,28.12.2005,RBA,R96813-R,0.7356190329909458,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6030,16.05.2007,RBA,R96813-R,0.7057406817427369,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6031,30.05.2007,RBA,R96813-R,0.7283824269346039,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6032,13.06.2007,RBA,R96813-R,0.7406616620457331,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6033,27.06.2007,RBA,R96813-R,0.7406805450451593,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6034,07.11.2007,RBA,R96813-R,0.7608461573404816,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6035,21.11.2007,RBA,R96813-R,0.7525517492751295,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6036,05.12.2007,RBA,R96813-R,0.7489761718361367,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6037,19.12.2007,RBA,R96813-R,0.7514867974414451,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6038,02.01.2008,RBA,R96813-R,0.6435980288973051,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6039,16.01.2008,RBA,R96813-R,0.641551803030119,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6040,30.01.2008,RBA,R96813-R,0.6309985953336569,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6041,13.02.2008,RBA,R96813-R,0.6154926222244831,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6042,16.07.2008,RBA,R96813-R,0.5864846034651495,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6043,30.07.2008,RBA,R96813-R,0.592205034636794,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6044,06.04.2016,RBA,R96813-R,0.5752491694212681,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6045,20.04.2016,RBA,R96813-R,0.5801317481746789,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6046,04.05.2016,RBA,R96813-R,0.589780835966003,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6047,18.05.2016,RBA,R96813-R,0.5600396404179769,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6048,01.06.2016,RBA,R96813-R,0.5701108548554963,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6049,15.06.2016,RBA,R96813-R,0.5452027325367034,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6050,29.06.2016,RBA,R96813-R,0.5622289745714644,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6051,03.07.2019,RBA,R96813-R,0.5572804217791864,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6052,17.07.2019,RBA,R96813-R,0.5887700089277775,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6053,31.07.2019,RBA,R96813-R,0.5947703916132202,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6054,14.08.2019,RBA,R96813-R,0.5259033244825584,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6055,28.08.2019,RBA,R96813-R,0.5278250683161301,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6056,11.09.2019,RBA,R96813-R,0.5335268185493796,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6057,25.09.2019,RBA,R96813-R,0.5448907001040257,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6058,09.10.2019,RBA,R96813-R,0.5700625264346294,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6059,23.10.2019,RBA,R96813-R,0.5777011430427792,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6060,06.11.2019,RBA,R96813-R,0.594211818244388,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6061,07.10.2020,RBA,R96813-R,0.6109593008503049,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6062,21.10.2020,RBA,R96813-R,0.7526847345763706,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6063,04.11.2020,RBA,R96813-R,0.8432962344022376,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6064,18.11.2020,RBA,R96813-R,0.63159436198117,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6065,02.12.2020,RBA,R96813-R,0.6317469094864192,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6066,16.12.2020,RBA,R96813-R,0.6002696246224833,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6067,30.12.2020,RBA,R96813-R,0.5936054403060557,Specialty Business Services,1416971008.0,1888525952.0,2700.0
6068,30.06.2004,PIXR,CJVSYJ-R,0.7785924619603216,,,,
6069,14.07.2004,PIXR,CJVSYJ-R,0.7644078453571004,,,,
6070,28.07.2004,PIXR,CJVSYJ-R,0.76554754601375,,,,
6071,11.08.2004,PIXR,CJVSYJ-R,0.7239466601227605,,,,
6072,25.08.2004,PIXR,CJVSYJ-R,0.7774374307685439,,,,
6073,08.09.2004,PIXR,CJVSYJ-R,0.7641463080898715,,,,
6074,22.09.2004,PIXR,CJVSYJ-R,0.7545298858975613,,,,
6075,06.10.2004,PIXR,CJVSYJ-R,0.8025678596950954,,,,
6076,20.10.2004,PIXR,CJVSYJ-R,0.800430158264994,,,,
6077,03.11.2004,PIXR,CJVSYJ-R,0.805686078550454,,,,
6078,17.11.2004,PIXR,CJVSYJ-R,0.8632837214478801,,,,
6079,01.12.2004,PIXR,CJVSYJ-R,0.8647832451919968,,,,
6080,15.12.2004,PIXR,CJVSYJ-R,0.7486821379458256,,,,
6081,29.12.2004,PIXR,CJVSYJ-R,0.7543105960855804,,,,
6082,30.06.2004,HNR,BK5XD4-R,0.7766309498871461,,,,
6083,14.07.2004,HNR,BK5XD4-R,0.7763714487051488,,,,
6084,28.07.2004,HNR,BK5XD4-R,0.7755246664237119,,,,
6085,11.08.2004,HNR,BK5XD4-R,0.7914397604176806,,,,
6086,25.08.2004,HNR,BK5XD4-R,0.7918248962311828,,,,
6087,08.09.2004,HNR,BK5XD4-R,0.7924069246029244,,,,
6088,22.09.2004,HNR,BK5XD4-R,0.7923387961044623,,,,
6089,06.10.2004,HNR,BK5XD4-R,0.7811001878516463,,,,
6090,20.10.2004,HNR,BK5XD4-R,0.7821848104795769,,,,
6091,03.11.2004,HNR,BK5XD4-R,0.7850503623954187,,,,
6092,23.02.2005,HNR,BK5XD4-R,0.8011580155456701,,,,
6093,09.03.2005,HNR,BK5XD4-R,0.7989358914604974,,,,
6094,23.03.2005,HNR,BK5XD4-R,0.8042825629332387,,,,
6095,06.04.2005,HNR,BK5XD4-R,0.7763050563260899,,,,
6096,20.04.2005,HNR,BK5XD4-R,0.7759842920694829,,,,
6097,30.06.2004,KPP,R3MS27-R,0.7735810356210002,,,,
6098,14.07.2004,KPP,R3MS27-R,0.7738556803112945,,,,
6099,28.07.2004,KPP,R3MS27-R,0.7741015247154083,,,,
6100,11.08.2004,KPP,R3MS27-R,0.7750319162691932,,,,
6101,25.08.2004,KPP,R3MS27-R,0.7601937515088345,,,,
6102,08.09.2004,KPP,R3MS27-R,0.7628598965114098,,,,
6103,22.09.2004,KPP,R3MS27-R,0.7535750242290323,,,,
6104,12.01.2005,KPP,R3MS27-R,0.8334216455386136,,,,
6105,26.01.2005,KPP,R3MS27-R,0.8513434441618655,,,,
6106,09.02.2005,KPP,R3MS27-R,0.7857423139929434,,,,
6107,23.02.2005,KPP,R3MS27-R,0.7874750742171482,,,,
6108,09.03.2005,KPP,R3MS27-R,0.7759645690038067,,,,
6109,30.06.2004,MDU,WHW86W-R,0.7723741948996661,Conglomerates,5622767104.0,2488165120.0,15600.0
6110,14.07.2004,MDU,WHW86W-R,0.7720556686681874,Conglomerates,5622767104.0,2488165120.0,15600.0
6111,28.07.2004,MDU,WHW86W-R,0.7730259540685755,Conglomerates,5622767104.0,2488165120.0,15600.0
6112,12.01.2005,MDU,WHW86W-R,0.7246748938681841,Conglomerates,5622767104.0,2488165120.0,15600.0
6113,26.01.2005,MDU,WHW86W-R,0.7287683834217669,Conglomerates,5622767104.0,2488165120.0,15600.0
6114,09.02.2005,MDU,WHW86W-R,0.7429896612610019,Conglomerates,5622767104.0,2488165120.0,15600.0
6115,23.02.2005,MDU,WHW86W-R,0.7421643198330894,Conglomerates,5622767104.0,2488165120.0,15600.0
6116,09.03.2005,MDU,WHW86W-R,0.7351893532735507,Conglomerates,5622767104.0,2488165120.0,15600.0
6117,06.04.2005,MDU,WHW86W-R,0.9008256793330788,Conglomerates,5622767104.0,2488165120.0,15600.0
6118,20.04.2005,MDU,WHW86W-R,0.9001568352911217,Conglomerates,5622767104.0,2488165120.0,15600.0
6119,04.05.2005,MDU,WHW86W-R,0.9372751265493016,Conglomerates,5622767104.0,2488165120.0,15600.0
6120,18.05.2005,MDU,WHW86W-R,0.940249194709912,Conglomerates,5622767104.0,2488165120.0,15600.0
6121,01.06.2005,MDU,WHW86W-R,0.9435159642536508,Conglomerates,5622767104.0,2488165120.0,15600.0
6122,15.06.2005,MDU,WHW86W-R,0.9482421003708664,Conglomerates,5622767104.0,2488165120.0,15600.0
6123,29.06.2005,MDU,WHW86W-R,0.9483428060862836,Conglomerates,5622767104.0,2488165120.0,15600.0
6124,13.07.2005,MDU,WHW86W-R,0.9003252525019005,Conglomerates,5622767104.0,2488165120.0,15600.0
6125,27.07.2005,MDU,WHW86W-R,0.9052110850563809,Conglomerates,5622767104.0,2488165120.0,15600.0
6126,10.08.2005,MDU,WHW86W-R,0.8274843913514777,Conglomerates,5622767104.0,2488165120.0,15600.0
6127,24.08.2005,MDU,WHW86W-R,0.82468005498458,Conglomerates,5622767104.0,2488165120.0,15600.0
6128,07.09.2005,MDU,WHW86W-R,0.8149526175933595,Conglomerates,5622767104.0,2488165120.0,15600.0
6129,21.09.2005,MDU,WHW86W-R,0.8113824719314222,Conglomerates,5622767104.0,2488165120.0,15600.0
6130,05.10.2005,MDU,WHW86W-R,0.7489513923294123,Conglomerates,5622767104.0,2488165120.0,15600.0
6131,19.10.2005,MDU,WHW86W-R,0.7518186945568709,Conglomerates,5622767104.0,2488165120.0,15600.0
6132,02.11.2005,MDU,WHW86W-R,0.7325240999631263,Conglomerates,5622767104.0,2488165120.0,15600.0
6133,16.11.2005,MDU,WHW86W-R,0.7224737522613423,Conglomerates,5622767104.0,2488165120.0,15600.0
6134,11.01.2006,MDU,WHW86W-R,0.8485398964775579,Conglomerates,5622767104.0,2488165120.0,15600.0
6135,25.01.2006,MDU,WHW86W-R,0.8419344043804908,Conglomerates,5622767104.0,2488165120.0,15600.0
6136,08.02.2006,MDU,WHW86W-R,0.8783655537348535,Conglomerates,5622767104.0,2488165120.0,15600.0
6137,22.02.2006,MDU,WHW86W-R,0.8810760702547092,Conglomerates,5622767104.0,2488165120.0,15600.0
6138,08.03.2006,MDU,WHW86W-R,0.8860512805236076,Conglomerates,5622767104.0,2488165120.0,15600.0
6139,22.03.2006,MDU,WHW86W-R,0.8865736980453383,Conglomerates,5622767104.0,2488165120.0,15600.0
6140,05.04.2006,MDU,WHW86W-R,0.8439936241050141,Conglomerates,5622767104.0,2488165120.0,15600.0
6141,19.04.2006,MDU,WHW86W-R,0.8437576303358707,Conglomerates,5622767104.0,2488165120.0,15600.0
6142,03.05.2006,MDU,WHW86W-R,0.8630250999228941,Conglomerates,5622767104.0,2488165120.0,15600.0
6143,17.05.2006,MDU,WHW86W-R,0.8740854576917582,Conglomerates,5622767104.0,2488165120.0,15600.0
6144,31.05.2006,MDU,WHW86W-R,0.8774095853240051,Conglomerates,5622767104.0,2488165120.0,15600.0
6145,14.06.2006,MDU,WHW86W-R,0.8782992145356538,Conglomerates,5622767104.0,2488165120.0,15600.0
6146,28.06.2006,MDU,WHW86W-R,0.8776914325906736,Conglomerates,5622767104.0,2488165120.0,15600.0
6147,15.08.2007,MDU,WHW86W-R,0.6853268140743817,Conglomerates,5622767104.0,2488165120.0,15600.0
6148,29.08.2007,MDU,WHW86W-R,0.6818406782400726,Conglomerates,5622767104.0,2488165120.0,15600.0
6149,12.09.2007,MDU,WHW86W-R,0.6725027414933468,Conglomerates,5622767104.0,2488165120.0,15600.0
6150,26.09.2007,MDU,WHW86W-R,0.6790074014643823,Conglomerates,5622767104.0,2488165120.0,15600.0
6151,02.01.2008,MDU,WHW86W-R,0.6559024444642009,Conglomerates,5622767104.0,2488165120.0,15600.0
6152,16.01.2008,MDU,WHW86W-R,0.6360340978597003,Conglomerates,5622767104.0,2488165120.0,15600.0
6153,30.06.2004,MUR,XQCN4R-R,0.7681489547032461,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6154,06.10.2004,MUR,XQCN4R-R,0.7608503214735514,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6155,20.10.2004,MUR,XQCN4R-R,0.738428166882904,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6156,03.11.2004,MUR,XQCN4R-R,0.7737052050066828,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6157,17.11.2004,MUR,XQCN4R-R,0.7705938850250036,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6158,01.12.2004,MUR,XQCN4R-R,0.7828851489078633,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6159,15.12.2004,MUR,XQCN4R-R,0.7754963632704255,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6160,29.12.2004,MUR,XQCN4R-R,0.7802265066959513,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6161,12.01.2005,MUR,XQCN4R-R,0.8209772213133691,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6162,26.01.2005,MUR,XQCN4R-R,0.8241231354067096,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6163,09.02.2005,MUR,XQCN4R-R,0.8112910666804317,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6164,23.02.2005,MUR,XQCN4R-R,0.8207641267277044,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6165,09.03.2005,MUR,XQCN4R-R,0.8113382027226833,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6166,23.03.2005,MUR,XQCN4R-R,0.8378312108484626,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6167,13.07.2005,MUR,XQCN4R-R,0.7552160139855915,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6168,27.07.2005,MUR,XQCN4R-R,0.7615329962217182,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6169,10.08.2005,MUR,XQCN4R-R,0.7445048640293096,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6170,24.08.2005,MUR,XQCN4R-R,0.745829690854515,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6171,07.09.2005,MUR,XQCN4R-R,0.7575460876617492,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6172,21.09.2005,MUR,XQCN4R-R,0.7555411862768444,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6173,05.10.2005,MUR,XQCN4R-R,0.7996677733124307,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6174,19.10.2005,MUR,XQCN4R-R,0.7871733351015273,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6175,02.11.2005,MUR,XQCN4R-R,0.7533204619874063,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6176,16.11.2005,MUR,XQCN4R-R,0.7934305019647895,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6177,30.11.2005,MUR,XQCN4R-R,0.7995205179393758,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6178,14.12.2005,MUR,XQCN4R-R,0.8037267112995523,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6179,28.12.2005,MUR,XQCN4R-R,0.8014851829772432,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6180,15.08.2007,MUR,XQCN4R-R,0.6891941964837888,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6181,29.08.2007,MUR,XQCN4R-R,0.6962773917602993,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6182,12.09.2007,MUR,XQCN4R-R,0.6908566587804462,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6183,26.09.2007,MUR,XQCN4R-R,0.6869320320549333,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6184,02.01.2008,MUR,XQCN4R-R,0.7712786778786194,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6185,16.01.2008,MUR,XQCN4R-R,0.7553704084348751,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6186,30.01.2008,MUR,XQCN4R-R,0.749167708010637,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6187,13.02.2008,MUR,XQCN4R-R,0.7643935118553901,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6188,27.02.2008,MUR,XQCN4R-R,0.7563973398992869,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6189,12.03.2008,MUR,XQCN4R-R,0.9250918813310838,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6190,26.03.2008,MUR,XQCN4R-R,0.9274569147664731,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6191,09.04.2008,MUR,XQCN4R-R,0.8424988737102893,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6192,23.04.2008,MUR,XQCN4R-R,0.8435817752157084,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6193,07.05.2008,MUR,XQCN4R-R,0.8679736442733317,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6194,21.05.2008,MUR,XQCN4R-R,0.7823368428056877,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6195,04.06.2008,MUR,XQCN4R-R,0.7709610021878178,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6196,18.06.2008,MUR,XQCN4R-R,0.7528530465357658,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6197,02.07.2008,MUR,XQCN4R-R,0.8982086289164621,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6198,16.07.2008,MUR,XQCN4R-R,0.8891460471333531,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6199,30.07.2008,MUR,XQCN4R-R,0.8795887204482672,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6200,13.08.2008,MUR,XQCN4R-R,0.8347830259129712,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6201,27.08.2008,MUR,XQCN4R-R,0.8400406479821648,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6202,10.09.2008,MUR,XQCN4R-R,0.8470380008636238,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6203,24.09.2008,MUR,XQCN4R-R,0.8316010677639104,Oil & Gas E&P,2801214976.0,3366657024.0,696.0
6204,30.06.2004,CPG.XX1,X59VMH-R,0.7667260523862454,,,,
6205,14.07.2004,CPG.XX1,X59VMH-R,0.7927432085196846,,,,
6206,22.09.2004,CPG.XX1,X59VMH-R,0.7400711421971148,,,,
6207,06.10.2004,CPG.XX1,X59VMH-R,0.7798503157985471,,,,
6208,30.06.2004,BAM,HSJT8D-R,0.759834947428185,Asset Management,73474998272.0,166474006528.0,150000.0
6209,14.07.2004,BAM,HSJT8D-R,0.7274238647395223,Asset Management,73474998272.0,166474006528.0,150000.0
6210,10.01.2007,BAM,HSJT8D-R,0.7447341163279271,Asset Management,73474998272.0,166474006528.0,150000.0
6211,24.01.2007,BAM,HSJT8D-R,0.7488759543645853,Asset Management,73474998272.0,166474006528.0,150000.0
6212,07.02.2007,BAM,HSJT8D-R,0.742965315665739,Asset Management,73474998272.0,166474006528.0,150000.0
6213,21.02.2007,BAM,HSJT8D-R,0.8607683828248265,Asset Management,73474998272.0,166474006528.0,150000.0
6214,07.03.2007,BAM,HSJT8D-R,0.8663370850472945,Asset Management,73474998272.0,166474006528.0,150000.0
6215,21.03.2007,BAM,HSJT8D-R,0.8550074023384138,Asset Management,73474998272.0,166474006528.0,150000.0
6216,10.10.2012,BAM,HSJT8D-R,0.7115850537851482,Asset Management,73474998272.0,166474006528.0,150000.0
6217,24.10.2012,BAM,HSJT8D-R,0.7189317072234617,Asset Management,73474998272.0,166474006528.0,150000.0
6218,28.08.2013,BAM,HSJT8D-R,0.798455726573547,Asset Management,73474998272.0,166474006528.0,150000.0
6219,11.09.2013,BAM,HSJT8D-R,0.7987527026098609,Asset Management,73474998272.0,166474006528.0,150000.0
6220,25.09.2013,BAM,HSJT8D-R,0.7975136005083037,Asset Management,73474998272.0,166474006528.0,150000.0
6221,09.10.2013,BAM,HSJT8D-R,0.8297385439329219,Asset Management,73474998272.0,166474006528.0,150000.0
6222,23.10.2013,BAM,HSJT8D-R,0.8306813449537385,Asset Management,73474998272.0,166474006528.0,150000.0
6223,06.11.2013,BAM,HSJT8D-R,0.8319350259055867,Asset Management,73474998272.0,166474006528.0,150000.0
6224,20.11.2013,BAM,HSJT8D-R,0.7269537596538966,Asset Management,73474998272.0,166474006528.0,150000.0
6225,04.12.2013,BAM,HSJT8D-R,0.7310603667983351,Asset Management,73474998272.0,166474006528.0,150000.0
6226,18.12.2013,BAM,HSJT8D-R,0.8571538124985992,Asset Management,73474998272.0,166474006528.0,150000.0
6227,18.11.2015,BAM,HSJT8D-R,0.7594629652907174,Asset Management,73474998272.0,166474006528.0,150000.0
6228,02.12.2015,BAM,HSJT8D-R,0.7768443810738326,Asset Management,73474998272.0,166474006528.0,150000.0
6229,16.12.2015,BAM,HSJT8D-R,0.7727403023276158,Asset Management,73474998272.0,166474006528.0,150000.0
6230,30.12.2015,BAM,HSJT8D-R,0.7779755208022741,Asset Management,73474998272.0,166474006528.0,150000.0
6231,04.04.2018,BAM,HSJT8D-R,0.7776577524712386,Asset Management,73474998272.0,166474006528.0,150000.0
6232,18.04.2018,BAM,HSJT8D-R,0.77748373291382,Asset Management,73474998272.0,166474006528.0,150000.0
6233,02.05.2018,BAM,HSJT8D-R,0.7799993093473482,Asset Management,73474998272.0,166474006528.0,150000.0
6234,16.05.2018,BAM,HSJT8D-R,0.8199269237571485,Asset Management,73474998272.0,166474006528.0,150000.0
6235,30.05.2018,BAM,HSJT8D-R,0.8188834325242531,Asset Management,73474998272.0,166474006528.0,150000.0
6236,13.06.2018,BAM,HSJT8D-R,0.826234377420519,Asset Management,73474998272.0,166474006528.0,150000.0
6237,27.06.2018,BAM,HSJT8D-R,0.8274129861808953,Asset Management,73474998272.0,166474006528.0,150000.0
6238,18.07.2018,BAM,HSJT8D-R,0.8257552468360471,Asset Management,73474998272.0,166474006528.0,150000.0
6239,01.08.2018,BAM,HSJT8D-R,0.8230925731580998,Asset Management,73474998272.0,166474006528.0,150000.0
6240,15.08.2018,BAM,HSJT8D-R,0.7813675232309094,Asset Management,73474998272.0,166474006528.0,150000.0
6241,29.08.2018,BAM,HSJT8D-R,0.7797714285247783,Asset Management,73474998272.0,166474006528.0,150000.0
6242,12.09.2018,BAM,HSJT8D-R,0.7765650981285954,Asset Management,73474998272.0,166474006528.0,150000.0
6243,26.09.2018,BAM,HSJT8D-R,0.7738511120968743,Asset Management,73474998272.0,166474006528.0,150000.0
6244,30.06.2004,TREX,KPLFPD-R,0.7570018857738166,,,,
6245,14.07.2004,TREX,KPLFPD-R,0.7637883106185198,,,,
6246,28.07.2004,TREX,KPLFPD-R,0.7628405327429837,,,,
6247,11.08.2004,TREX,KPLFPD-R,0.7724511681461252,,,,
6248,25.08.2004,TREX,KPLFPD-R,0.7514390034925634,,,,
6249,08.09.2004,TREX,KPLFPD-R,0.7650482124025169,,,,
6250,22.09.2004,TREX,KPLFPD-R,0.7669994102387576,,,,
6251,04.10.2017,TREX,KPLFPD-R,0.7588162345805116,,,,
6252,18.10.2017,TREX,KPLFPD-R,0.7659599706433909,,,,
6253,30.06.2004,ALD.XX1,WQK4T1-R,0.7565249989903211,,,,
6254,14.07.2004,ALD.XX1,WQK4T1-R,0.7643663284025015,,,,
6255,22.09.2004,ALD.XX1,WQK4T1-R,0.720494785740226,,,,
6256,16.05.2007,ALD.XX1,WQK4T1-R,0.7272409597237719,,,,
6257,30.05.2007,ALD.XX1,WQK4T1-R,0.7434705988511999,,,,
6258,13.06.2007,ALD.XX1,WQK4T1-R,0.7608233440757661,,,,
6259,27.06.2007,ALD.XX1,WQK4T1-R,0.7545980397625532,,,,
6260,30.06.2004,SJI,VVBHS9-R,0.7460904971494641,Utilities—Diversified,1991996032.0,3613896960.0,1173.0
6261,14.07.2004,SJI,VVBHS9-R,0.7445186357381189,Utilities—Diversified,1991996032.0,3613896960.0,1173.0
6262,28.07.2004,SJI,VVBHS9-R,0.7449238070541352,Utilities—Diversified,1991996032.0,3613896960.0,1173.0
6263,18.05.2005,SJI,VVBHS9-R,0.7559462303220115,Utilities—Diversified,1991996032.0,3613896960.0,1173.0
6264,01.06.2005,SJI,VVBHS9-R,0.7623573341127162,Utilities—Diversified,1991996032.0,3613896960.0,1173.0
6265,15.06.2005,SJI,VVBHS9-R,0.7672891771654896,Utilities—Diversified,1991996032.0,3613896960.0,1173.0
6266,29.06.2005,SJI,VVBHS9-R,0.7660996332588144,Utilities—Diversified,1991996032.0,3613896960.0,1173.0
6267,13.07.2005,SJI,VVBHS9-R,0.8760260340965564,Utilities—Diversified,1991996032.0,3613896960.0,1173.0
6268,27.07.2005,SJI,VVBHS9-R,0.8762395290026415,Utilities—Diversified,1991996032.0,3613896960.0,1173.0
6269,05.10.2005,SJI,VVBHS9-R,0.7627892599035772,Utilities—Diversified,1991996032.0,3613896960.0,1173.0
6270,19.10.2005,SJI,VVBHS9-R,0.7649153052405246,Utilities—Diversified,1991996032.0,3613896960.0,1173.0
6271,02.11.2005,SJI,VVBHS9-R,0.7520585273766729,Utilities—Diversified,1991996032.0,3613896960.0,1173.0
6272,16.11.2005,SJI,VVBHS9-R,0.7209820309022379,Utilities—Diversified,1991996032.0,3613896960.0,1173.0
6273,30.11.2005,SJI,VVBHS9-R,0.7239623888413931,Utilities—Diversified,1991996032.0,3613896960.0,1173.0
6274,14.12.2005,SJI,VVBHS9-R,0.7289248758088775,Utilities—Diversified,1991996032.0,3613896960.0,1173.0
6275,28.12.2005,SJI,VVBHS9-R,0.7292770299383639,Utilities—Diversified,1991996032.0,3613896960.0,1173.0
